utilizacao,tx_juros,vr_parcelas,log_renda_anual,idx_div_renda,pont_mutuario,saldo_rotativo,tx_util_credito,tx_juros_faixa,vr_parcelas_faixa,log_renda_anual_faixa,idx_div_renda_faixa,pont_mutuario_faixa,log_saldo_rotativo,log_saldo_rotativo_faixa,tx_util_credito_faixa,devedor,atende_criterios,consult_mutuario_cred,nro_reg_deprec,0-1__utilizacao_all_other,0-1__utilizacao_credit_card,0-1__utilizacao_debt_consolidation,0-1__utilizacao_educational,0-1__utilizacao_home_improvement,0-1__utilizacao_major_purchase,0-1__utilizacao_small_business,ord__tx_juros_faixa,ord__vr_parcelas_faixa,ord__log_renda_anual_faixa,ord__idx_div_renda_faixa,ord__pont_mutuario_faixa,ord__log_saldo_rotativo_faixa,ord__tx_util_credito_faixa
debt_consolidation,10.0,258.0,11.0,15.0,722.0,11289.0,47.8,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(14.0, 15.0]","(720, 722]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,19.0,0.0,0.0
small_business,15.0,225.0,12.0,6.0,677.0,56411.0,75.3,"(14.0, 16.0]","(130.0, 260.0]","(11.0, 12.0]","(5.0, 6.0]","(676, 678]",5.0,"(3.0, 6.0]","(75.0, 90.0]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,18.0,5.0,1.0,2.0
home_improvement,10.0,80.0,11.0,20.0,772.0,269.0,3.8,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(19.0, 20.0]","(770, 772]",2.0,"(0.0, 3.0]","(0.0, 15.0]",1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,12.0,11.0,1.0,2.0
home_improvement,13.0,84.0,10.0,20.0,682.0,3408.0,35.1,"(12.0, 14.0]","(0.0, 130.0]","(9.0, 10.0]","(19.0, 20.0]","(680, 682]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0
debt_consolidation,11.0,507.0,11.0,14.0,712.0,6513.0,34.3,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(13.0, 14.0]","(710, 712]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,11.0,1.0,1.0
educational,8.0,124.0,11.0,3.0,772.0,330.0,11.0,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(2.0, 3.0]","(770, 772]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,10.0,1.0,5.0
credit_card,9.0,63.0,11.0,6.0,712.0,5967.0,19.8,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(5.0, 6.0]","(710, 712]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,0.0
all_other,11.0,131.0,10.0,18.0,707.0,5533.0,79.6,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(17.0, 18.0]","(706, 708]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,1.0,0.0
home_improvement,8.0,94.0,12.0,1.0,757.0,21050.0,1.0,"(6.0, 8.0]","(0.0, 130.0]","(11.0, 12.0]","(0.0, 1.0]","(756, 758]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,16.0,1.0,0.0
all_other,8.0,94.0,11.0,5.0,757.0,21050.0,0.7,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(4.0, 5.0]","(756, 758]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,13.0,1.0,0.0
all_other,9.0,89.0,12.0,15.0,742.0,8155.0,14.9,"(8.0, 10.0]","(0.0, 130.0]","(11.0, 12.0]","(14.0, 15.0]","(740, 742]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,20.0,1.0,2.0
all_other,10.0,128.0,12.0,15.0,722.0,8155.0,14.9,"(8.0, 10.0]","(0.0, 130.0]","(11.0, 12.0]","(14.0, 15.0]","(720, 722]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0
home_improvement,9.0,95.0,11.0,12.0,802.0,3678.0,30.7,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(11.0, 12.0]","(800, 802]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,18.0,2.0,1.0,4.0
debt_consolidation,12.0,180.0,10.0,7.0,662.0,2040.0,36.2,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(6.0, 7.0]","(660, 662]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,1.0
credit_card,15.0,444.0,11.0,20.0,667.0,33074.0,68.8,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(19.0, 20.0]","(666, 668]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0
all_other,8.0,125.0,11.0,3.0,752.0,1918.0,17.1,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(2.0, 3.0]","(750, 752]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,20.0,1.0,2.0
credit_card,15.0,644.0,11.0,5.0,662.0,22379.0,62.2,"(14.0, 16.0]","(520.0, 650.0]","(10.0, 11.0]","(4.0, 5.0]","(660, 662]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,3.0,0.0,3.0
small_business,10.0,642.0,11.0,3.0,802.0,10296.0,42.5,"(8.0, 10.0]","(520.0, 650.0]","(10.0, 11.0]","(2.0, 3.0]","(800, 802]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,5.0,1.0,5.0
small_business,12.0,105.0,10.0,12.0,672.0,2867.0,55.1,"(10.0, 12.0]","(0.0, 130.0]","(9.0, 10.0]","(11.0, 12.0]","(670, 672]",3.0,"(0.0, 3.0]","(45.0, 60.0]",1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,19.0,1.0,2.0
debt_consolidation,11.0,158.0,10.0,12.0,682.0,12310.0,86.1,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(11.0, 12.0]","(680, 682]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,9.0,1.0,1.0
debt_consolidation,9.0,384.0,12.0,5.0,772.0,61921.0,39.1,"(8.0, 10.0]","(260.0, 390.0]","(11.0, 12.0]","(4.0, 5.0]","(770, 772]",5.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
credit_card,11.0,218.0,11.0,18.0,702.0,16738.0,26.1,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(700, 702]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,18.0,0.0,0.0
all_other,8.0,298.0,11.0,3.0,647.0,40384.0,9.2,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(2.0, 3.0]","(646, 648]",5.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,18.0,14.0,1.0,2.0
debt_consolidation,8.0,156.0,11.0,5.0,757.0,1359.0,5.6,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(4.0, 5.0]","(756, 758]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
debt_consolidation,12.0,330.0,12.0,20.0,727.0,107501.0,44.8,"(10.0, 12.0]","(260.0, 390.0]","(11.0, 12.0]","(19.0, 20.0]","(726, 728]",5.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
all_other,8.0,314.0,12.0,1.0,647.0,3054.0,5.6,"(6.0, 8.0]","(260.0, 390.0]","(11.0, 12.0]","(0.0, 1.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,1.0,1.0
all_other,8.0,298.0,11.0,1.0,647.0,40384.0,9.6,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(0.0, 1.0]","(646, 648]",5.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0
debt_consolidation,8.0,62.0,12.0,1.0,772.0,4709.0,18.5,"(6.0, 8.0]","(0.0, 130.0]","(11.0, 12.0]","(0.0, 1.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,18.0,1.0,1.0
all_other,12.0,94.0,11.0,3.0,667.0,2850.0,75.0,"(10.0, 12.0]","(0.0, 130.0]","(10.0, 11.0]","(2.0, 3.0]","(666, 668]",3.0,"(0.0, 3.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
home_improvement,8.0,314.0,12.0,6.0,647.0,37152.0,3.7,"(6.0, 8.0]","(260.0, 390.0]","(11.0, 12.0]","(5.0, 6.0]","(646, 648]",5.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0
debt_consolidation,9.0,543.0,11.0,10.0,757.0,3839.0,16.6,"(8.0, 10.0]","(520.0, 650.0]","(10.0, 11.0]","(9.0, 10.0]","(756, 758]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0
home_improvement,8.0,314.0,11.0,3.0,647.0,37152.0,3.7,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(2.0, 3.0]","(646, 648]",5.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,13.0,1.0,5.0
credit_card,12.0,266.0,11.0,10.0,672.0,26283.0,39.5,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(9.0, 10.0]","(670, 672]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,11.0,1.0,5.0
debt_consolidation,10.0,211.0,11.0,6.0,692.0,5607.0,42.2,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(5.0, 6.0]","(690, 692]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,16.0,6.0,1.0,0.0
all_other,12.0,234.0,10.0,5.0,662.0,1061.0,81.9,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(4.0, 5.0]","(660, 662]",3.0,"(0.0, 3.0]","(75.0, 90.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0
debt_consolidation,10.0,324.0,12.0,14.0,722.0,56740.0,77.5,"(8.0, 10.0]","(260.0, 390.0]","(11.0, 12.0]","(13.0, 14.0]","(720, 722]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0
credit_card,11.0,236.0,11.0,7.0,712.0,40598.0,77.3,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(6.0, 7.0]","(710, 712]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,7.0,1.0,5.0
debt_consolidation,14.000000000000002,352.0,11.0,18.0,687.0,3815.0,6.5,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(17.0, 18.0]","(686, 688]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,20.0,17.0,1.0,3.0
debt_consolidation,8.0,65.0,12.0,1.0,802.0,50.0,0.3,"(6.0, 8.0]","(0.0, 130.0]","(11.0, 12.0]","(0.0, 1.0]","(800, 802]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,8.0,4.0,1.0,5.0
small_business,16.0,700.0,11.0,1.0,667.0,4569.0,56.4,"(14.0, 16.0]","(650.0, 780.0]","(10.0, 11.0]","(0.0, 1.0]","(666, 668]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,19.0,2.0,1.0,4.0
educational,11.0,195.0,10.0,8.0,692.0,8528.0,86.1,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(7.0, 8.0]","(690, 692]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,7.0,1.0,4.0
credit_card,11.0,296.0,10.0,22.0,752.0,14345.0,45.8,"(10.0, 12.0]","(260.0, 390.0]","(9.0, 10.0]","(21.0, 22.0]","(750, 752]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0
small_business,11.0,218.0,11.0,18.0,707.0,113.0,2.4,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(706, 708]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,1.0,1.0
debt_consolidation,14.000000000000002,263.0,11.0,10.0,677.0,12231.0,81.0,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(9.0, 10.0]","(676, 678]",4.0,"(3.0, 6.0]","(75.0, 90.0]",1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0
debt_consolidation,15.0,248.0,11.0,21.0,667.0,13552.0,69.1,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(20.0, 21.0]","(666, 668]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,5.0,1.0,6.0
credit_card,10.0,194.0,11.0,11.0,692.0,16813.0,63.9,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(10.0, 11.0]","(690, 692]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,19.0,7.0,1.0,2.0
debt_consolidation,12.0,301.0,11.0,5.0,667.0,26233.0,62.9,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(4.0, 5.0]","(666, 668]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,1.0
all_other,8.0,164.0,11.0,3.0,772.0,5760.0,16.0,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(2.0, 3.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,10.0,1.0,2.0
all_other,10.0,151.0,11.0,3.0,687.0,105.0,35.0,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(2.0, 3.0]","(686, 688]",2.0,"(0.0, 3.0]","(30.0, 45.0]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,1.0,6.0
debt_consolidation,11.0,218.0,11.0,14.0,682.0,11490.0,95.7,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(13.0, 14.0]","(680, 682]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0
home_improvement,13.0,85.0,11.0,21.0,692.0,17641.0,30.5,"(12.0, 14.0]","(0.0, 130.0]","(10.0, 11.0]","(20.0, 21.0]","(690, 692]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0
all_other,8.0,165.0,11.0,12.0,647.0,12430.0,19.2,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(11.0, 12.0]","(646, 648]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,19.0,1.0,1.0
debt_consolidation,11.0,141.0,10.0,10.0,707.0,12323.0,44.0,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(9.0, 10.0]","(706, 708]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,6.0
all_other,10.0,98.0,11.0,9.0,697.0,38624.0,97.8,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(8.0, 9.0]","(696, 698]",5.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,17.0,1.0,2.0
small_business,12.0,166.0,10.0,1.0,662.0,875.0,54.7,"(10.0, 12.0]","(130.0, 260.0]","(9.0, 10.0]","(0.0, 1.0]","(660, 662]",3.0,"(0.0, 3.0]","(45.0, 60.0]",1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,16.0,1.0,1.0
small_business,12.0,284.0,11.0,6.0,667.0,1196.0,12.0,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(5.0, 6.0]","(666, 668]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,1.0,2.0
small_business,14.000000000000002,194.0,12.0,1.0,697.0,26628.0,60.4,"(14.0, 16.0]","(130.0, 260.0]","(11.0, 12.0]","(0.0, 1.0]","(696, 698]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,16.0,1.0,4.0
all_other,10.0,139.0,10.0,23.0,772.0,6752.0,24.6,"(8.0, 10.0]","(130.0, 260.0]","(9.0, 10.0]","(22.0, 23.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0
debt_consolidation,12.0,70.0,10.0,14.0,662.0,458.0,91.6,"(10.0, 12.0]","(0.0, 130.0]","(9.0, 10.0]","(13.0, 14.0]","(660, 662]",3.0,"(0.0, 3.0]","(90.0, 105.0]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,3.0
credit_card,8.0,252.0,12.0,10.0,752.0,16786.0,44.7,"(6.0, 8.0]","(130.0, 260.0]","(11.0, 12.0]","(9.0, 10.0]","(750, 752]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,5.0,1.0,3.0
all_other,9.0,263.0,12.0,12.0,742.0,7336.0,29.9,"(8.0, 10.0]","(260.0, 390.0]","(11.0, 12.0]","(11.0, 12.0]","(740, 742]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,10.0,1.0,2.0
all_other,9.0,105.0,11.0,4.0,702.0,7089.0,41.9,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(3.0, 4.0]","(700, 702]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0
debt_consolidation,8.0,173.0,11.0,6.0,742.0,18388.0,68.9,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(5.0, 6.0]","(740, 742]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,1.0,2.0
credit_card,10.0,39.0,10.0,1.0,677.0,613.0,76.6,"(8.0, 10.0]","(0.0, 130.0]","(9.0, 10.0]","(0.0, 1.0]","(676, 678]",3.0,"(0.0, 3.0]","(75.0, 90.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,10.0,1.0,4.0
educational,12.0,100.0,10.0,13.0,662.0,566.0,51.5,"(10.0, 12.0]","(0.0, 130.0]","(9.0, 10.0]","(12.0, 13.0]","(660, 662]",3.0,"(0.0, 3.0]","(45.0, 60.0]",1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,15.0,1.0,0.0
debt_consolidation,13.0,336.0,11.0,19.0,682.0,9166.0,50.4,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(18.0, 19.0]","(680, 682]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,1.0,1.0
all_other,11.0,163.0,11.0,12.0,707.0,5406.0,33.4,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(11.0, 12.0]","(706, 708]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,20.0,1.0,2.0
all_other,10.0,32.0,10.0,6.0,687.0,1188.0,3.0,"(8.0, 10.0]","(0.0, 130.0]","(9.0, 10.0]","(5.0, 6.0]","(686, 688]",3.0,"(0.0, 3.0]","(0.0, 15.0]",1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,12.0,0.0,1.0
educational,10.0,97.0,10.0,15.0,707.0,12003.0,40.4,"(8.0, 10.0]","(0.0, 130.0]","(9.0, 10.0]","(14.0, 15.0]","(706, 708]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,10.0,1.0,3.0
all_other,11.0,72.0,11.0,8.0,707.0,20511.0,62.0,"(10.0, 12.0]","(0.0, 130.0]","(10.0, 11.0]","(7.0, 8.0]","(706, 708]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,7.0,1.0,2.0
small_business,10.0,91.0,11.0,18.0,732.0,55720.0,10.0,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(17.0, 18.0]","(730, 732]",5.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,3.0,0.0,5.0
all_other,8.0,260.0,11.0,10.0,772.0,7744.0,17.1,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(9.0, 10.0]","(770, 772]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,7.0,20.0,0.0,0.0
all_other,10.0,169.0,11.0,18.0,802.0,51761.0,38.0,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(800, 802]",5.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,14.0,1.0,3.0
